sec,pos_x,pos_y,pos_z,x,y,z,w
1715337143.591822,-75.54822415113449,707.0483565330505,-1496.4985847473145,0.04655035585165024,-0.015014143660664558,-0.041199564933776855,0.9979531168937683
1715337143.6013298,-76.40863955020905,722.6972579956055,-1492.045283317566,0.046515535563230515,-0.017765453085303307,-0.040003784000873566,0.9979581236839294
1715337143.611775,-76.76918059587479,738.328218460083,-1487.5843524932861,0.046433888375759125,-0.020452270284295082,-0.038783490657806396,0.9979587197303772
1715337143.621487,-76.65404677391052,753.9212107658386,-1483.104944229126,0.04632546007633209,-0.023175040259957314,-0.03886520862579346,0.9979010224342346
1715337143.631731,-76.07784122228622,769.4817781448364,-1478.6032438278198,0.04627164453268051,-0.025695770978927612,-0.03924349322915077,0.9978269338607788
1715337143.64146,-75.04035532474518,785.0136756896973,-1474.09188747406,0.04617792367935181,-0.02808769792318344,-0.038778845220804214,0.9977850317955017
1715337143.651757,-73.55303317308426,800.5051612854004,-1469.5664644241333,0.04606301710009575,-0.03046332113444805,-0.03863769769668579,0.9977260828018188
1715337143.6611319,-72.1786618232727,816.0116672515869,-1465.0158882141113,0.04588891193270683,-0.03277278691530228,-0.039444610476493835,0.9976294040679932
1715337143.6717029,-70.34025341272354,831.4671516418457,-1460.4398012161255,0.04572188854217529,-0.034954704344272614,-0.040402237325906754,0.9975246787071228
1715337143.681406,-68.04405897855759,846.8533158302307,-1455.8523893356323,0.04554642364382744,-0.037006717175245285,-0.04087071865797043,0.9974395632743835
1715337143.6916108,-65.30048698186874,862.1635437011719,-1451.250672340393,0.04545452445745468,-0.03891963139176369,-0.041453734040260315,0.9973468780517578
1715337143.701175,-62.66937404870987,877.503514289856,-1446.615219116211,0.04528177157044411,-0.040703341364860535,-0.0425230972468853,0.9972385168075562
1715337143.7112708,-59.57796424627304,892.7485942840576,-1441.9623613357544,0.0449831597507,-0.042394500225782394,-0.04350423440337181,0.9971392750740051
1715337143.721814,-56.03669583797455,907.890260219574,-1437.2905492782593,0.044759172946214676,-0.04390843212604523,-0.044142547994852066,0.9970557689666748
1715337143.731051,-52.597835659980774,923.0590462684631,-1432.5993061065674,0.044661879539489746,-0.045281581580638885,-0.044766344130039215,0.9969708919525146
